31,24,6,3,24,3,39,14,4,11,14,20,21,6,37,26,32,4,28,4,26,12,27,32,30,21,25,13,32,21,15,28,39,19,32,9,12,1,32,34,29,7,6,28,1,7,11,22,27,12,35,25,20,2,38,5,4,29,4,36,8,20,39,21,24,31,15,32,14,27,32,7,29,3,3,12,5,9,4,26,16,30,21,5,28,36,6,24,27,38,12,29,12,23,26,3,33,3,28,14
27,28,12,39,37,9,6,38,27,29,38,37,32,4,28,39,17,14,22,10,28,37,15,33,37,12,24,7,37,36,14,38,14,37,15,17,29,29,14,2,36,24,33,25,21,30,1,25,35,21,5,21,32,33,12,32,15,35,11,4,12,30,36,7,11,3,20,13,6,22,11,17,4,11,9,32,3,34,11,39,26,14,30,7,1,39,39,35,20,35,31,19,34,38,24,22,36,18,3,19
26,20,19,38,25,13,19,29,15,38,21,4,15,36,7,10,10,13,10,18,21,18,4,27,16,30,17,23,23,6,16,2,21,27,14,15,5,36,16,31,1,18,24,21,38,14,33,33,25,27,19,39,33,39,31,14,30,19,16,39,5,4,30,28,4,34,37,2,1,19,35,18,8,14,32,26,20,38,19,10,19,32,37,14,2,27,5,14,10,2,2,38,21,29,22,8,39,20,13,12
19,9,5,27,13,15,18,6,35,26,27,14,12,18,3,19,8,5,33,35,39,9,5,22,23,10,10,19,21,26,10,5,6,17,36,35,37,4,10,21,26,29,4,39,18,20,32,17,21,7,7,2,34,30,9,19,20,24,22,15,31,5,32,20,35,33,14,28,11,4,20,28,32,24,7,14,26,15,25,21,33,5,34,37,19,21,9,22,9,36,22,2,26,4,25,36,22,6,33,7
15,14,28,22,32,36,14,25,18,32,5,9,13,3,8,36,20,35,35,25,1,1,18,30,9,11,15,26,10,20,2,10,35,4,2,37,23,11,25,19,8,21,23,35,15,36,26,39,36,35,30,34,4,26,6,9,23,13,13,7,26,31,29,16,6,39,18,22,21,13,3,20,9,16,15,34,12,39,28,9,11,13,12,9,15,24,27,38,36,24,16,25,37,15,20,31,1,38,32,27
1,13,1,21,23,38,22,2,2,20,13,18,24,1,5,2,2,17,5,34,23,25,33,24,19,37,13,2,17,25,13,1,12,5,1,28,13,39,22,20,10,13,13,16,33,3,17,38,30,34,31,9,7,37,16,11,5,32,28,2,3,26,6,39,34,29,33,38,10,2,25,15,3,20,37,30,15,21,1,23,1,28,19,10,30,22,12,8,35,9,32,27,15,21,5,7,2,39,24,9
36,25,30,25,21,14,38,36,17,2,30,7,27,5,22,4,18,18,27,20,15,11,39,13,6,6,1,36,8,29,21,3,20,23,22,12,6,32,12,17,32,2,30,2,25,22,4,29,2,3,13,12,25,12,22,10,37,22,12,23,10,10,27,3,9,25,34,16,38,23,8,27,14,23,24,6,32,32,33,18,30,27,11,1,37,15,22,7,1,17,36,3,5,27,2,4,3,29,9,26
23,10,31,7,29,6,23,9,32,5,17,10,14,31,31,30,30,24,11,33,33,31,6,3,7,9,21,30,18,38,24,29,19,8,12,29,26,3,1,24,25,19,31,10,28,6,28,2,37,18,18,4,1,22,15,7,39,4,31,3,20,36,20,30,1,19,31,26,19,25,26,38,12,31,36,39,8,26,21,17,29,15,32,35,10,5,21,6,14,11,18,5,16,26,33,17,4,8,11,8
2,22,32,13,22,39,34,1,3,13,22,33,9,24,19,21,3,37,32,37,31,28,20,38,26,18,20,21,27,13,6,35,2,38,18,38,7,30,27,36,34,4,20,7,12,38,30,32,34,2,4,10,27,17,37,21,29,14,27,21,1,19,7,38,16,32,7,1,13,35,13,16,20,19,23,23,34,5,6,30,28,6,15,13,32,9,20,1,21,4,38,13,11,7,18,14,13,14,39,24
4,11,10,8,27,5,36,16,12,4,15,39,18,7,25,3,33,39,31,36,8,29,16,9,5,2,36,3,14,27,30,36,29,28,6,26,16,21,3,28,24,20,7,34,31,12,20,9,19,32,3,3,5,31,39,31,18,9,14,17,37,32,26,13,13,7,25,19,34,24,24,25,25,10,20,15,10,24,9,36,39,23,29,38,9,12,7,37,32,7,15,9,36,24,30,19,9,28,27,10
18,4,9,24,36,8,12,35,6,1,16,27,4,32,21,35,4,23,16,30,29,38,3,20,4,17,31,5,38,30,26,26,7,36,20,1,21,10,4,27,2,22,34,30,9,32,22,26,11,36,34,6,19,10,35,36,1,31,35,37,36,14,1,34,5,9,26,25,31,30,31,30,18,12,2,38,14,1,17,6,12,33,7,30,39,6,31,15,5,25,1,31,6,11,36,1,5,15,7,1
24,5,16,9,33,4,30,34,11,36,25,17,25,39,15,16,7,20,17,19,5,6,10,31,25,15,22,6,9,15,5,27,32,33,38,13,20,22,8,3,18,14,15,5,35,16,16,11,28,37,20,23,12,9,1,27,16,8,30,1,6,21,31,25,32,18,21,7,37,28,17,13,17,9,1,25,36,4,14,14,21,1,6,24,16,19,11,36,31,30,14,6,28,39,19,10,32,37,20,21
39,34,24,20,5,20,9,15,30,34,31,29,30,17,30,25,15,1,39,23,19,14,32,17,13,39,19,14,26,5,22,6,30,29,26,30,25,13,5,38,33,10,17,24,16,5,19,19,26,4,37,13,28,36,25,20,7,3,18,22,32,22,22,24,28,20,9,17,9,14,5,39,35,38,13,5,23,36,35,34,8,19,17,20,7,33,33,2,16,34,13,34,31,14,35,20,34,33,34,6
13,32,38,36,17,12,28,20,36,19,3,15,29,19,33,22,39,16,7,38,14,23,38,23,17,19,6,18,12,19,33,37,1,9,9,23,33,15,28,33,30,34,28,19,5,13,10,20,39,9,22,19,39,4,7,3,38,36,20,31,34,25,4,15,12,4,4,9,15,31,2,8,28,1,6,4,18,31,29,25,37,26,38,6,21,7,1,13,34,21,34,12,27,8,37,39,38,1,16,11
9,26,4,15,2,30,29,4,29,12,24,1,35,28,36,33,13,21,26,27,35,2,17,18,36,25,39,39,2,18,7,20,26,16,13,34,15,23,30,32,31,9,29,6,39,24,23,35,16,13,36,33,15,29,14,22,11,20,10,25,11,38,16,6,14,16,29,5,12,7,12,21,1,34,31,11,16,13,32,24,20,35,10,2,35,23,25,26,17,22,17,26,13,17,6,9,12,22,14,16
20,36,36,37,35,27,11,3,1,17,2,22,2,20,17,18,5,30,29,6,13,36,9,39,38,1,4,17,34,23,36,30,33,3,19,31,35,35,15,4,17,30,22,20,19,26,27,1,22,15,14,37,3,28,19,38,32,21,7,28,38,33,33,18,25,26,1,11,29,3,22,19,27,35,35,18,39,18,10,5,7,31,13,26,34,13,16,4,25,27,35,20,9,33,12,5,35,5,29,33
10,27,7,5,11,11,17,12,38,35,1,3,39,21,26,23,9,8,9,24,20,33,31,11,1,22,32,20,13,33,3,22,27,21,8,14,24,38,2,14,16,15,16,26,30,11,31,30,4,10,21,35,37,34,4,26,34,33,23,11,7,28,38,35,15,21,23,12,18,1,27,4,23,2,12,7,29,25,8,20,4,34,2,39,23,2,32,17,2,37,28,14,8,5,1,21,23,25,12,35
12,18,17,1,12,31,26,24,22,8,26,5,16,9,34,27,6,22,12,12,34,26,37,4,21,28,37,37,28,12,38,9,5,22,37,16,4,24,9,16,15,27,36,15,26,23,14,21,3,8,12,26,17,23,8,2,24,39,3,12,13,8,10,33,38,24,39,20,35,18,23,34,19,4,17,35,27,8,15,12,34,9,20,32,14,20,38,29,37,26,20,23,33,20,7,16,15,19,38,37
