40,22,41,7,55,20,2,41,19,24,23,6,17,24,14,54,60,5,10,33,42,40,41,11,44,48,41,37,8,29,59,21,33,60,3,12,17,6,51,57,47,40,46,6,13,39,53,49,61,51,6,4,24,36,9,1,16,53,58,43,61,28,50,58,26,3,1,27,53,31,29,39,13,50,43,47,56,9,45,32,5,19,44,59,8,28,55,16,33,8,25,23,26,30,59,21,46,35,37,16
54,29,13,14,38,52,8,10,9,15,42,30,4,41,36,40,25,42,21,3,10,58,36,6,17,51,58,52,18,37,5,59,53,17,21,35,10,11,39,24,20,38,60,47,18,15,24,15,39,30,58,47,42,9,29,45,36,11,31,34,1,20,55,4,50,1,20,42,7,2,6,28,24,54,28,59,1,36,14,31,17,46,23,60,34,60,39,13,51,18,20,58,15,34,21,36,61,31,10,30
30,59,36,29,40,26,41,58,3,46,16,54,24,6,6,36,10,21,48,8,48,18,22,2,45,27,30,43,19,13,6,53,26,32,36,5,57,8,3,1,56,29,38,43,38,54,9,61,58,4,41,48,18,34,34,57,49,9,30,45,57,14,58,5,41,27,5,4,57,41,38,33,28,2,44,11,16,56,61,37,14,23,37,56,17,3,29,3,19,52,36,41,54,45,53,14,25,9,6,58
7,39,38,42,20,3,9,25,40,32,1,50,37,31,2,47,15,51,26,21,9,14,54,61,19,14,53,20,17,45,16,46,49,12,17,15,53,15,45,44,17,51,26,8,5,60,60,30,46,60,53,11,55,23,52,20,24,27,23,54,60,46,48,33,34,25,30,57,37,42,20,58,56,40,11,18,2,54,30,25,60,59,8,11,28,31,22,27,37,40,4,14,27,57,28,9,12,29,15,54
19,31,57,55,41,42,7,42,37,45,56,24,27,32,34,31,41,2,18,13,61,4,49,55,58,7,3,23,34,53,7,26,24,13,37,41,22,57,17,43,57,30,36,28,57,5,2,25,52,10,31,38,5,44,40,38,32,44,41,33,23,38,9,53,27,43,22,56,43,1,8,45,4,38,38,45,51,12,2,22,52,26,47,61,35,61,2,40,21,27,56,55,32,35,48,31,57,2,2,47
52,10,22,38,32,60,42,36,49,50,20,18,19,51,35,19,35,60,28,24,5,5,43,8,61,17,54,1,26,33,58,30,47,9,54,10,24,46,4,38,23,12,50,58,9,3,34,3,57,19,4,15,31,3,10,48,27,50,39,53,6,17,17,22,23,10,56,46,46,11,41,12,18,25,21,57,5,10,28,6,55,51,39,57,57,32,23,2,57,10,27,49,7,54,24,42,56,37,58,21
44,12,28,59,11,18,58,31,55,39,29,56,13,21,22,53,17,34,23,17,25,31,31,54,1,36,22,51,7,48,48,36,44,56,38,26,16,41,11,18,12,36,14,53,53,13,23,44,29,14,12,51,50,18,18,23,14,18,4,20,59,50,44,28,42,51,37,36,35,59,45,41,55,36,1,48,39,28,23,58,15,12,4,16,31,47,49,8,43,2,9,18,51,51,33,60,2,58,19,14
29,32,19,37,49,41,24,14,35,7,57,55,38,2,26,27,59,16,61,29,35,56,27,5,11,60,57,50,9,59,50,24,27,14,10,61,12,7,61,56,40,50,3,57,4,48,32,35,50,56,20,59,16,61,54,9,12,56,3,50,24,59,13,32,3,19,28,28,52,46,58,23,61,24,31,27,54,24,39,4,41,16,45,37,3,53,53,34,26,48,48,31,56,23,3,53,36,49,60,26
12,40,1,50,57,25,14,59,34,34,6,42,52,52,13,2,16,41,58,2,51,15,12,43,38,53,18,10,13,26,8,37,19,19,41,14,5,55,44,45,34,26,35,46,35,61,51,18,6,23,17,9,4,59,43,14,7,2,28,13,48,18,59,37,7,15,16,38,38,6,26,5,15,46,17,54,58,34,4,52,32,36,6,25,5,42,60,5,56,39,31,16,61,52,7,17,5,13,8,8
11,60,18,43,56,35,36,37,41,11,45,37,10,8,3,20,26,1,51,47,19,6,53,46,30,3,27,15,22,2,41,3,37,55,50,30,29,54,25,50,32,33,16,30,60,53,13,5,48,33,8,10,6,16,8,34,6,36,57,15,55,61,19,24,57,42,42,50,12,57,21,50,19,27,23,22,35,1,35,46,42,44,34,54,59,5,32,53,39,6,50,47,48,9,19,3,1,14,36,45
32,9,4,23,2,27,37,4,36,29,61,60,28,26,25,34,1,20,27,54,33,25,37,19,22,18,1,24,23,22,18,60,5,47,35,59,47,42,8,42,8,59,24,56,33,36,22,59,4,13,30,54,29,6,27,30,18,47,38,17,9,37,2,49,51,33,61,30,45,22,27,55,29,35,58,33,57,60,9,9,19,49,17,53,37,2,27,47,60,32,12,27,6,47,46,49,31,38,46,25
2,38,25,34,29,48,22,53,46,5,3,12,14,42,21,10,13,45,5,22,57,48,25,56,53,29,43,34,2,3,44,28,41,58,24,60,6,9,33,49,52,21,7,61,58,59,10,40,18,58,55,36,23,1,33,11,1,31,46,32,21,49,8,17,61,49,6,55,33,30,39,53,49,20,19,58,50,11,34,56,8,53,35,44,7,34,47,17,45,20,22,4,9,27,43,10,30,59,57,56
50,33,24,21,7,17,56,9,30,26,46,47,39,18,41,26,50,13,6,34,58,45,6,3,8,38,24,53,49,28,39,9,52,45,4,32,46,59,19,23,37,3,51,12,6,25,40,21,43,2,43,31,17,19,12,16,9,13,6,6,5,48,41,13,43,12,18,52,48,45,10,10,36,21,35,15,28,19,3,33,40,31,27,33,52,9,46,31,20,55,11,21,35,42,5,12,45,18,21,53
46,25,29,2,35,1,55,20,48,25,41,51,16,25,61,51,19,27,15,53,6,12,39,21,57,25,6,42,31,16,19,12,6,31,15,6,59,18,5,3,18,8,15,19,42,55,57,13,47,7,50,18,15,13,44,29,58,29,9,38,58,44,53,46,8,60,25,43,56,44,13,8,60,41,6,5,22,37,16,14,4,41,14,42,11,12,54,1,36,12,37,56,44,53,60,15,18,11,30,13
20,34,34,9,31,45,21,43,38,48,38,52,42,60,57,21,6,39,17,27,41,54,24,27,48,20,15,22,21,61,55,13,12,53,51,4,9,33,9,36,16,46,5,4,48,30,54,14,54,39,1,7,48,46,32,8,23,43,49,35,30,45,45,40,46,46,11,10,34,33,15,26,39,29,26,55,6,7,31,42,33,18,16,1,1,16,35,24,22,49,28,53,18,59,1,8,38,16,33,2
9,2,39,4,59,53,27,34,60,49,15,23,40,12,55,44,22,31,32,44,8,59,34,4,2,11,49,48,56,35,9,23,48,41,22,56,27,31,59,2,14,48,23,59,31,9,15,47,3,47,36,24,13,48,16,61,38,19,13,31,7,29,43,31,48,29,31,24,32,24,19,37,21,14,24,25,61,48,46,43,44,37,15,13,45,4,8,61,50,3,39,54,12,25,42,35,34,56,38,3
28,28,9,52,43,32,59,1,43,43,40,31,12,22,5,16,7,9,56,16,12,38,28,45,4,26,2,28,46,4,35,51,31,29,53,39,8,10,47,15,2,19,55,49,34,23,50,29,49,1,51,19,27,14,47,46,48,42,40,49,50,39,20,51,40,54,50,25,42,20,12,14,37,11,40,17,3,42,49,7,54,42,50,28,26,19,51,36,15,19,17,44,39,46,29,25,6,6,49,38
48,16,55,24,24,38,18,56,52,61,52,35,48,15,58,61,44,57,20,6,60,11,44,39,10,42,61,38,27,18,2,52,38,34,52,3,25,30,46,25,19,44,39,37,19,46,31,24,5,38,13,41,30,2,13,50,46,3,60,23,11,1,32,18,53,37,12,7,36,58,61,15,38,42,9,2,60,59,18,44,20,4,60,41,25,44,34,23,5,43,21,24,11,16,14,54,44,43,22,24
31,49,53,61,61,23,46,18,31,56,33,10,61,7,37,33,47,32,19,23,49,17,3,1,7,55,48,14,59,1,22,31,51,24,47,23,2,12,15,28,58,24,31,38,56,4,59,38,17,11,39,34,53,49,20,26,17,54,19,30,10,32,34,16,15,35,14,31,49,25,24,61,26,1,29,29,20,44,26,18,58,22,61,8,39,18,43,21,23,54,44,51,25,36,51,48,55,42,44,44
43,21,32,5,10,54,28,57,56,18,7,36,25,19,27,12,29,17,41,43,3,42,10,38,21,9,12,27,39,27,33,11,3,37,2,18,32,2,56,34,35,15,20,51,28,52,16,42,19,28,32,17,35,60,45,13,13,51,33,51,13,22,35,9,59,5,51,23,59,50,49,34,45,26,33,36,19,2,44,51,53,9,46,29,36,40,45,12,12,61,3,12,4,60,2,4,4,17,50,59
36,26,26,46,6,7,25,48,57,59,34,44,18,58,23,59,34,61,44,28,53,35,8,36,15,41,9,56,40,10,24,61,40,25,30,40,21,45,27,39,7,39,32,33,41,43,47,19,26,22,7,5,32,22,51,44,41,33,25,3,47,15,1,38,4,56,32,22,16,13,33,13,35,12,16,14,17,4,32,1,59,43,28,20,9,8,13,26,28,36,49,6,36,7,37,55,58,27,28,5
4,57,44,47,53,5,49,3,24,19,26,43,49,54,38,9,32,35,7,20,1,10,2,17,29,19,42,13,37,36,20,50,10,7,11,19,18,53,13,33,3,56,48,14,16,2,36,54,34,52,5,52,7,21,61,4,21,37,32,12,31,43,56,41,55,45,24,33,60,51,5,3,31,43,59,32,43,58,7,26,27,5,58,46,21,55,7,60,16,7,7,39,16,21,31,2,49,12,54,1
18,52,11,58,46,57,17,45,6,33,32,61,53,30,31,42,52,37,16,61,54,57,9,12,34,31,36,31,24,31,37,47,28,15,33,13,48,13,6,16,61,4,41,34,32,49,38,2,14,9,23,46,3,25,50,43,43,40,54,22,41,33,7,3,14,40,10,19,25,4,17,54,1,34,36,31,40,55,57,36,31,34,24,55,41,25,57,28,61,37,54,61,43,32,12,5,22,33,51,36
58,35,14,19,14,29,4,40,8,58,18,46,22,46,16,7,43,19,38,12,55,7,33,18,37,23,56,39,44,56,52,17,54,35,8,7,1,58,48,26,10,58,4,11,1,42,17,32,10,12,48,20,41,33,37,6,57,14,20,37,33,16,30,50,31,30,23,8,51,48,44,21,23,8,48,4,24,32,41,49,26,24,32,17,18,49,15,9,10,53,61,11,52,12,9,57,24,60,29,34
55,15,21,32,52,56,60,6,17,8,36,26,31,1,53,22,45,8,33,19,23,51,47,25,54,39,17,49,45,12,40,48,45,4,59,38,33,49,28,30,1,41,53,9,11,41,28,56,9,37,44,6,43,45,60,41,47,26,47,56,19,6,24,47,49,52,48,16,29,5,42,38,58,48,39,38,37,33,51,45,49,6,49,30,51,59,21,35,59,14,19,10,22,20,45,26,42,20,26,29
22,1,59,45,16,6,40,24,61,44,19,22,3,33,50,11,5,6,25,18,18,41,21,16,28,37,31,11,10,40,46,33,2,61,27,34,50,51,54,40,9,1,28,10,30,26,45,37,23,45,29,60,44,5,56,5,39,17,7,60,26,24,6,8,13,31,44,58,40,26,47,20,59,57,15,28,4,3,21,35,30,45,3,38,6,29,17,48,54,13,38,40,50,48,38,41,11,28,11,11
8,27,8,25,5,33,35,12,54,57,55,5,29,61,44,35,61,11,46,26,11,39,30,10,47,46,55,46,30,44,23,54,50,39,18,33,42,34,57,48,43,23,21,29,29,29,33,53,40,34,57,40,28,32,2,31,30,12,44,27,15,5,52,56,28,2,49,37,44,40,55,44,6,30,27,19,33,13,55,47,45,25,43,23,23,39,36,52,9,47,52,43,3,10,57,46,37,8,18,17
59,3,2,51,19,34,43,16,53,21,17,14,20,37,52,39,42,33,13,10,22,2,18,22,26,52,52,55,58,58,56,44,39,6,5,22,55,47,1,51,42,27,19,42,52,11,56,9,7,3,10,43,49,31,11,19,34,49,26,39,42,57,54,45,54,18,8,49,18,56,54,6,22,58,47,51,49,39,22,11,50,20,41,49,29,21,19,44,48,44,13,22,20,14,6,18,29,44,41,31
16,7,40,36,45,37,5,39,15,55,22,57,26,43,4,30,24,15,8,39,20,37,11,31,12,5,40,2,43,32,42,55,13,21,46,42,44,61,37,17,54,53,29,17,50,32,48,31,35,8,56,35,22,4,5,33,2,55,11,11,14,23,18,30,38,26,34,20,10,52,3,46,34,28,25,35,34,21,24,54,1,30,54,58,38,54,59,22,34,26,16,59,60,33,13,19,54,10,59,52
33,5,10,10,23,14,1,46,12,13,58,19,47,34,45,14,57,59,50,49,43,22,38,29,9,43,28,12,55,17,34,29,4,43,12,49,56,5,32,31,36,45,61,27,15,34,46,57,60,24,18,30,60,11,46,15,10,16,29,36,43,8,49,26,16,14,3,60,8,16,57,52,12,60,8,10,46,51,20,20,12,14,38,12,27,41,52,50,1,41,30,1,58,11,32,44,27,50,4,9
39,24,48,30,34,16,11,47,13,41,31,17,54,16,7,43,20,49,31,35,24,16,55,50,27,2,16,25,52,38,14,7,1,3,20,9,34,43,7,8,13,22,37,40,40,21,55,51,25,5,27,16,26,47,53,42,40,28,22,48,36,54,60,43,20,4,46,13,23,55,31,16,20,10,56,46,47,14,29,41,48,38,42,40,32,45,20,10,46,30,34,15,41,15,26,50,40,5,25,19
14,43,5,41,26,24,52,27,16,53,10,48,1,27,60,17,2,10,42,9,16,61,20,44,24,35,34,19,54,19,54,25,36,22,1,36,58,17,40,46,48,34,27,23,8,38,3,46,27,18,28,3,11,8,6,10,25,52,1,18,18,55,57,14,21,28,59,6,50,19,60,49,5,52,5,52,48,43,15,8,22,7,31,15,56,27,10,58,6,16,15,52,10,29,18,28,60,7,27,41
21,46,43,12,50,61,19,11,42,9,39,21,21,55,1,41,38,58,12,38,27,47,35,37,55,21,32,4,16,9,11,49,21,1,31,45,36,21,42,20,44,14,54,26,17,58,4,22,12,17,9,45,8,53,36,35,60,23,45,42,8,58,10,35,36,44,47,3,26,37,53,18,7,17,61,13,26,30,43,19,38,3,30,45,22,20,41,19,55,22,24,35,34,2,35,23,13,46,53,61
38,42,20,54,51,28,30,5,1,47,27,4,7,3,12,56,28,52,11,32,38,55,57,59,56,40,23,32,20,14,30,42,55,54,28,44,14,28,23,59,11,61,57,31,2,27,29,1,45,49,37,33,36,57,55,21,5,30,50,9,49,9,11,25,11,55,57,59,11,35,35,42,3,37,51,44,8,5,59,50,28,21,10,27,33,35,3,49,32,21,42,26,2,43,23,22,23,47,32,22
37,56,42,11,37,44,53,55,14,22,35,28,36,23,51,23,31,36,14,57,37,3,23,35,42,61,20,33,25,20,53,45,7,49,16,37,28,48,14,21,49,52,1,3,20,17,61,45,42,26,40,44,59,40,21,12,3,15,34,41,25,10,14,57,1,13,9,2,24,27,14,22,16,18,57,20,29,29,27,40,34,8,55,48,12,46,37,33,14,60,41,2,29,55,47,59,32,40,55,15
35,19,6,56,60,8,6,29,27,14,30,59,57,50,33,50,49,12,37,1,47,28,16,34,33,28,21,21,4,5,43,22,18,44,7,1,23,29,55,58,30,2,44,36,7,7,39,11,30,57,54,28,21,15,14,24,20,21,27,19,12,31,36,39,30,17,29,29,3,61,4,2,10,45,50,3,18,20,12,16,37,39,20,26,15,51,4,57,58,24,46,28,31,50,17,40,16,24,3,43
10,37,31,31,42,9,47,28,26,37,25,15,8,20,59,46,37,48,34,42,34,43,32,14,25,10,38,41,36,34,4,10,60,11,56,25,26,19,58,5,6,35,25,24,54,28,49,55,53,43,11,1,47,24,42,28,8,38,12,10,27,26,28,55,24,36,58,44,20,39,1,56,48,23,55,23,45,15,5,13,7,56,56,43,47,15,1,54,3,42,57,19,21,37,54,30,7,54,39,49
15,54,16,20,27,59,23,33,10,16,37,16,59,5,46,58,54,30,49,52,4,32,1,52,18,15,5,47,42,52,3,58,59,52,57,55,60,22,50,27,39,31,58,5,22,12,41,4,24,48,34,2,19,50,31,51,50,60,59,5,52,36,15,21,56,58,26,21,58,12,40,51,54,3,52,42,36,26,50,29,39,58,12,9,19,37,18,51,42,11,2,17,55,38,27,56,19,48,47,48
