56,13,61,33,41,2,23,70,59,70,9,13,2,69,22,24,65,67,37,63,29,36,49,34,61,22,71,26,28,28,19,40,34,38,31,56,63,30,11,23,15,67,21,34,32,16,16,35,51,16,49,34,66,65,8,5,20,26,21,54,19,54,61,59,49,58,26,7,10,6,65,39,54,60,27,53,5,14,65,16,2,12,57,45,47,9,2,18,59,19,59,18,37,58,41,17,22,21,46,70
43,69,7,48,9,33,18,33,66,1,12,72,44,5,18,26,2,8,42,73,16,41,8,42,9,68,30,29,63,43,60,31,8,31,74,9,12,43,71,1,6,28,6,8,45,38,19,9,50,38,66,46,52,17,29,47,44,45,60,39,53,29,47,5,68,61,54,66,56,8,34,69,9,34,59,60,28,20,45,39,36,11,37,2,6,19,41,15,39,8,37,25,6,62,38,46,12,25,37,6
28,1,40,46,51,60,27,69,43,66,13,32,36,44,7,64,21,5,30,10,45,42,34,10,29,17,68,58,67,42,20,63,73,20,59,39,45,16,56,31,33,42,69,28,12,22,21,7,44,23,50,57,6,44,3,53,11,27,55,2,6,2,24,50,60,19,2,20,15,12,63,58,1,65,62,44,33,12,31,66,72,68,36,16,7,41,67,21,74,29,54,56,1,64,15,6,48,40,31,9
20,28,36,49,30,32,67,20,14,19,27,48,17,33,24,38,19,18,60,46,47,8,31,72,40,55,22,67,73,49,24,15,67,23,69,50,6,59,12,67,69,4,28,24,25,58,40,13,71,30,38,20,68,55,47,3,29,39,64,69,35,33,67,1,64,45,61,5,21,24,39,38,43,54,24,39,21,15,62,60,52,65,47,33,57,52,26,40,36,28,56,57,29,35,9,65,33,55,33,33
48,38,64,73,27,63,7,41,13,69,62,67,9,23,23,44,14,44,9,37,35,5,70,22,24,11,3,52,30,45,22,70,12,32,27,3,19,14,21,27,5,33,35,1,37,14,39,20,59,4,51,50,46,7,74,16,13,19,72,36,45,17,57,55,42,23,46,39,42,15,50,56,44,5,23,37,72,43,4,26,1,66,2,9,29,72,13,72,25,48,2,32,28,9,63,5,61,49,50,41
1,10,45,38,33,4,29,30,4,26,51,16,48,15,74,62,71,35,31,24,8,57,68,18,62,50,74,9,50,7,45,10,59,30,46,73,37,66,42,18,29,55,71,50,34,65,28,12,23,8,44,74,30,74,27,44,30,3,66,35,58,69,41,16,52,72,55,61,38,34,21,71,74,74,61,32,54,17,25,49,66,74,26,46,64,35,68,70,62,38,43,12,34,12,48,35,29,62,43,5
49,35,24,23,53,16,25,74,68,3,1,20,64,2,9,32,10,3,26,42,59,25,10,31,41,9,4,54,71,11,34,47,36,7,3,22,59,21,55,8,74,29,73,35,39,50,50,41,66,9,72,58,51,50,52,51,37,31,19,37,65,20,54,22,36,21,27,42,1,41,46,32,53,36,46,35,61,73,55,55,22,40,64,34,23,27,29,14,20,68,42,40,5,59,3,39,56,54,56,16
3,16,48,44,61,19,15,73,37,65,42,58,28,47,19,13,7,22,57,59,42,74,58,59,54,47,56,1,66,37,40,43,13,63,12,16,49,44,59,65,8,50,26,56,38,25,60,71,33,43,20,6,49,22,48,52,51,74,42,14,25,11,28,28,50,7,73,14,35,30,57,40,73,19,55,30,56,48,46,14,42,10,28,54,41,13,66,47,32,17,61,50,10,4,2,74,4,56,20,30
10,64,41,60,24,22,10,57,34,55,54,10,6,37,45,30,20,10,45,47,19,21,71,73,70,44,66,30,31,14,63,62,23,8,15,17,73,41,52,62,14,54,38,33,57,64,33,3,64,10,40,9,15,69,5,1,64,23,31,3,39,36,74,74,62,39,56,26,37,17,45,62,15,30,52,70,58,66,42,69,60,41,62,22,40,59,19,55,21,56,41,74,27,51,66,66,71,10,62,8
46,39,49,1,11,71,73,46,63,60,15,66,39,63,13,54,59,31,73,8,25,10,35,17,17,41,10,36,25,58,61,32,2,69,50,42,27,46,66,58,30,47,53,67,16,37,37,10,38,20,25,45,57,13,64,29,58,13,40,8,66,12,26,37,56,22,60,40,32,38,16,14,65,7,32,28,15,24,56,62,19,21,14,47,48,46,32,19,54,5,70,63,46,68,7,73,28,63,72,52
30,8,19,45,29,26,26,52,12,24,33,54,30,59,15,55,72,69,22,44,41,14,24,29,73,13,17,50,26,16,73,20,48,67,35,52,62,1,19,59,46,43,12,39,17,11,25,69,67,61,57,23,59,63,49,49,25,37,27,60,7,41,33,7,74,74,66,9,5,23,1,7,71,40,28,72,51,23,34,64,38,43,74,37,50,18,62,29,57,3,29,64,49,41,58,57,68,45,52,63
54,46,1,70,58,30,5,36,15,15,69,71,27,62,8,47,18,54,24,53,48,59,73,27,55,2,69,63,38,61,21,4,61,55,53,69,4,9,46,70,45,59,66,9,4,24,3,51,63,63,71,41,69,40,30,66,69,67,58,71,67,45,4,19,73,43,39,65,36,71,38,36,20,58,39,20,8,51,35,52,16,26,17,74,3,73,58,26,44,26,16,59,13,32,37,38,62,13,65,19
2,68,11,57,38,43,66,68,57,46,31,21,15,54,16,11,67,45,40,32,24,58,21,20,13,74,14,3,22,50,51,17,32,37,70,11,68,56,38,14,23,7,3,68,33,17,6,62,29,2,69,36,65,8,56,59,68,28,69,50,18,9,20,63,57,69,48,21,41,4,59,4,26,23,19,27,43,29,40,2,53,6,55,21,35,34,47,56,73,46,64,44,69,70,69,62,35,6,67,48
25,65,16,13,52,3,71,29,25,72,23,25,60,46,3,56,27,23,18,33,67,6,63,24,42,73,38,6,34,64,9,33,28,39,4,25,26,47,39,28,16,44,7,21,36,10,23,60,55,66,11,35,62,31,35,22,38,43,30,67,32,66,30,21,44,6,23,12,59,31,47,65,17,25,45,19,50,18,68,61,71,16,24,58,44,2,27,65,38,70,52,52,8,61,42,29,25,50,28,49
55,27,50,66,31,5,59,67,65,47,61,70,50,4,51,74,47,42,6,48,22,71,13,3,51,36,19,21,13,56,49,7,51,45,37,27,72,28,64,73,44,11,16,60,62,29,69,26,47,55,53,71,50,67,59,38,70,16,7,38,60,64,36,27,16,42,4,74,72,10,30,66,47,22,10,51,53,32,15,5,14,7,4,30,39,14,49,60,33,37,57,47,47,73,24,59,11,20,29,37
62,15,12,32,45,57,35,50,35,56,45,11,40,57,64,50,11,53,4,49,69,49,26,41,22,31,36,65,12,41,43,19,26,59,36,21,41,49,26,57,22,69,39,61,44,48,46,15,54,65,47,32,70,54,32,20,54,62,47,23,17,22,8,6,66,15,53,57,31,69,41,55,2,1,37,11,32,58,18,48,26,4,71,5,37,15,7,33,67,57,12,43,68,15,45,52,1,7,30,26
74,29,29,50,64,9,41,37,32,63,35,74,34,49,54,53,38,15,36,70,14,44,42,9,20,71,13,45,40,40,16,11,15,15,2,29,47,72,45,64,59,48,8,23,28,32,51,58,74,56,67,62,73,46,18,57,57,24,57,56,34,39,68,66,54,18,25,73,7,19,35,5,70,12,11,58,19,33,17,46,41,25,44,8,72,66,48,9,64,21,49,33,12,16,74,42,66,42,63,2
22,73,5,29,4,18,30,40,5,37,24,8,53,7,33,9,39,27,11,40,51,23,28,49,16,61,11,16,62,59,26,8,37,28,28,71,66,62,53,9,49,19,20,73,65,72,36,46,20,32,19,69,8,34,62,74,66,51,16,58,1,49,62,62,24,25,51,11,71,26,5,26,11,39,12,46,12,39,7,24,50,37,10,31,63,57,15,58,22,64,26,62,44,10,56,41,16,51,18,69
45,5,6,30,40,74,48,56,21,21,20,69,69,30,31,72,33,49,51,51,66,51,56,13,63,32,20,37,70,32,59,68,7,52,7,34,7,8,54,19,3,3,31,20,14,52,11,47,11,40,36,33,24,62,43,6,49,61,5,20,33,23,1,32,71,48,29,34,55,53,42,63,49,49,36,57,37,5,9,47,44,38,39,35,53,39,43,68,71,67,45,55,53,20,29,28,17,8,2,3
7,45,22,40,42,72,51,61,19,27,26,36,10,31,43,5,56,2,66,31,44,43,64,21,39,23,70,71,49,47,62,67,56,68,10,45,40,35,68,52,58,66,64,12,30,69,68,27,16,25,65,60,48,60,68,2,27,53,11,68,52,63,31,11,23,10,24,68,68,16,20,60,27,26,34,13,24,57,57,1,8,3,19,15,54,1,33,4,65,18,23,11,16,3,5,34,21,41,70,27
36,2,38,72,50,34,14,19,47,4,10,56,67,60,2,42,63,33,2,11,63,45,15,8,36,10,52,51,9,65,72,59,49,41,43,2,30,68,1,68,18,53,9,59,73,34,20,74,13,31,73,63,39,35,10,64,12,44,3,51,62,16,40,15,9,37,43,32,53,72,19,44,3,18,65,7,60,72,1,25,58,30,20,11,36,8,70,35,63,12,19,1,33,11,31,56,19,67,23,40
18,14,53,69,70,11,42,53,74,44,34,39,4,74,57,57,62,66,10,74,60,27,53,71,64,40,51,41,69,1,42,42,10,47,24,1,13,40,5,54,25,52,18,66,42,40,7,30,28,69,16,15,45,70,38,18,45,46,17,28,74,44,43,17,1,33,31,36,6,62,2,23,4,4,35,31,74,4,20,15,37,48,60,40,34,65,51,50,34,55,5,39,35,67,8,40,9,43,57,23
40,25,18,31,17,45,32,65,36,16,29,31,5,25,27,20,69,50,32,65,70,34,66,46,58,58,7,43,33,25,50,50,4,6,25,37,23,58,74,12,71,65,65,65,50,45,61,31,65,48,2,19,35,32,11,58,17,68,23,1,72,25,63,68,19,20,38,59,39,2,71,35,52,73,2,63,20,13,16,21,13,62,31,65,20,71,46,10,7,54,11,13,22,26,21,11,50,72,8,17
66,18,9,67,8,67,28,63,16,32,49,51,33,56,39,2,36,14,21,36,62,66,41,23,21,51,26,56,8,36,23,69,44,61,17,47,70,42,31,50,1,58,59,46,22,66,1,1,2,12,29,73,28,42,40,69,50,71,29,63,11,46,71,31,14,8,20,60,51,40,4,25,46,61,31,38,23,2,24,4,24,18,8,10,22,31,45,27,6,33,69,70,74,22,19,60,67,52,45,50
24,47,66,28,1,62,61,54,11,42,72,24,65,61,21,41,64,6,28,15,37,13,32,51,31,70,15,10,6,24,41,54,24,16,65,55,3,2,50,25,27,51,61,17,24,59,42,65,34,3,33,65,31,3,41,19,73,32,53,40,2,62,34,14,10,73,15,44,44,56,18,22,36,72,15,47,67,63,10,22,6,59,15,61,38,42,37,6,61,69,73,73,52,53,20,58,45,44,25,15
51,56,37,3,59,24,54,18,72,50,53,73,14,24,41,40,30,39,41,67,28,4,38,5,37,59,72,61,65,54,7,46,69,9,23,74,61,54,4,17,68,18,33,55,48,20,66,33,69,18,56,21,58,41,45,61,10,63,38,42,23,21,60,61,69,27,36,16,50,32,3,57,38,31,26,54,68,9,33,53,40,1,69,42,4,68,18,1,26,20,48,61,50,43,17,22,60,18,24,46
23,3,31,55,14,1,24,2,62,38,19,49,16,43,44,14,25,48,29,39,40,35,19,11,2,20,9,38,14,73,4,30,70,46,73,63,65,5,67,35,9,68,13,74,40,36,63,4,37,70,63,44,32,59,51,42,4,40,51,62,43,3,48,56,67,40,69,19,19,73,67,49,68,41,3,49,48,46,67,37,34,45,49,6,56,63,59,3,11,47,13,34,71,28,61,43,43,39,15,18
34,19,72,54,32,13,45,72,56,8,18,37,66,34,30,59,8,63,54,21,65,55,60,26,30,24,32,25,10,72,3,37,57,48,6,65,21,33,32,21,54,5,52,27,18,2,8,25,52,22,74,43,56,24,70,72,46,57,12,32,42,68,52,58,32,2,1,17,74,14,32,50,19,8,9,66,16,64,53,44,20,13,42,59,21,12,9,22,30,42,63,46,66,25,44,63,46,14,73,65
15,12,55,26,44,25,39,5,41,13,30,35,54,68,29,3,46,46,35,30,58,28,6,32,38,69,2,22,27,17,68,61,17,35,49,59,71,37,72,49,31,27,44,45,63,28,70,68,57,72,70,39,71,39,19,7,74,41,20,55,41,73,17,35,21,63,22,30,73,37,54,37,66,16,42,34,44,52,5,33,64,42,40,51,24,60,44,43,28,52,36,28,45,47,47,44,65,58,4,61
11,4,14,71,67,46,3,6,44,18,68,15,56,3,20,34,29,72,34,35,4,38,69,39,1,43,53,57,29,4,54,13,65,17,8,7,52,17,27,48,72,13,46,29,64,13,74,28,42,64,46,3,72,30,16,24,7,5,1,48,30,34,25,69,30,53,3,58,34,3,56,52,5,66,43,45,65,8,12,74,45,55,6,36,65,38,25,11,37,49,65,60,21,42,72,20,32,66,49,1
63,52,56,9,26,50,57,32,58,58,5,17,23,42,47,4,34,20,56,58,5,12,36,28,57,72,5,34,37,8,17,56,40,10,45,23,8,29,70,44,55,37,36,70,41,53,57,34,53,51,21,14,64,20,31,4,5,65,33,4,5,59,2,40,35,36,50,38,4,35,43,51,21,21,25,74,73,22,58,42,35,58,53,49,68,70,12,62,47,65,1,72,61,52,6,50,7,19,53,39
17,31,28,37,66,58,37,38,61,11,74,14,37,64,28,69,1,51,39,16,2,17,54,33,10,27,65,47,48,19,38,58,5,36,19,28,1,53,15,71,24,22,22,71,15,12,62,42,68,7,61,59,44,72,57,68,35,49,43,70,49,61,58,20,59,30,19,23,52,63,49,53,62,42,18,40,49,1,19,38,3,8,65,60,8,47,71,30,16,50,27,71,30,6,25,67,5,12,58,72
37,72,17,56,74,8,46,3,67,36,58,43,38,11,1,29,58,61,5,34,54,52,40,44,46,3,44,15,39,33,37,3,53,74,64,36,34,20,73,39,26,71,74,6,46,63,14,23,17,42,30,29,27,48,1,50,9,70,45,61,46,71,13,73,51,47,42,56,9,39,55,29,69,15,41,1,22,47,74,40,55,61,33,23,30,26,74,2,68,73,6,5,67,18,51,70,23,71,22,36
72,36,62,52,13,39,11,27,50,49,22,29,19,20,50,1,9,47,16,20,52,46,22,38,3,54,42,55,59,30,46,22,25,5,16,41,64,24,62,24,62,26,67,69,7,55,9,56,73,67,39,49,14,25,20,46,40,10,67,72,68,38,15,43,61,17,37,55,2,11,72,74,6,3,14,42,70,42,3,45,31,53,21,72,70,3,52,16,41,71,31,23,38,8,10,54,47,35,60,58
35,26,20,36,34,64,22,34,55,2,16,7,73,52,65,16,13,34,52,54,64,68,23,14,27,48,61,24,24,5,56,21,66,42,11,24,54,27,30,38,50,24,14,10,26,26,26,59,40,34,37,51,55,57,71,39,55,34,44,57,16,48,65,30,11,67,44,53,43,51,61,59,61,35,70,2,10,36,11,32,68,22,45,63,9,53,20,67,14,27,20,4,31,66,71,15,20,2,64,59
73,24,57,7,10,42,34,4,18,7,44,30,18,48,70,31,24,29,8,5,6,50,50,2,74,53,34,31,72,22,18,26,31,73,32,18,69,57,43,41,28,73,63,2,8,41,65,52,62,11,17,28,18,9,9,17,31,4,54,13,70,65,9,54,25,14,5,64,26,18,74,43,35,27,40,65,17,38,6,18,48,31,3,70,58,69,53,74,48,43,24,51,14,1,16,48,26,4,7,45
42,67,23,34,43,44,74,39,28,30,36,28,59,22,49,70,48,70,74,9,26,7,52,69,45,67,46,70,35,39,32,55,55,22,39,70,16,18,37,13,47,70,58,32,43,35,54,73,7,5,32,18,20,16,4,35,71,15,74,66,24,24,44,33,47,13,13,41,11,57,15,16,25,53,33,48,27,60,49,58,30,27,25,28,60,10,30,63,24,45,51,22,11,60,40,23,27,68,55,54
41,20,3,58,73,70,4,21,33,53,47,5,47,12,72,73,73,16,23,13,12,3,65,36,35,8,35,33,3,70,6,39,72,50,58,43,53,7,34,63,21,17,43,54,59,62,30,53,36,26,3,12,19,2,12,31,41,54,61,45,64,6,29,12,29,26,47,67,24,52,12,9,33,11,21,4,52,34,32,10,39,51,70,1,25,16,65,64,43,40,25,20,70,44,52,9,18,37,41,42
61,53,25,27,56,69,38,12,40,20,52,62,3,53,40,58,28,58,25,23,74,67,43,66,5,60,60,14,15,23,44,65,60,14,33,13,42,52,48,53,57,56,48,58,31,15,29,21,45,29,10,56,9,66,23,27,47,7,49,5,71,32,6,18,70,51,9,1,69,9,13,27,13,56,50,25,38,21,47,19,29,23,16,14,26,20,14,37,70,59,68,45,60,36,50,25,51,30,21,20
60,40,21,4,36,14,63,9,30,28,25,40,72,6,53,71,66,71,67,6,20,70,17,48,59,21,49,39,64,15,55,35,74,29,52,68,74,61,35,32,70,10,68,15,52,61,73,61,15,33,24,53,42,33,42,48,67,48,26,17,63,53,46,70,41,12,49,18,48,21,33,42,39,69,47,26,36,68,59,27,49,50,56,67,61,67,21,49,58,6,55,49,19,38,4,10,55,69,9,32
5,42,8,10,60,20,49,49,45,68,11,19,46,36,61,45,26,32,68,28,9,11,67,4,47,65,43,42,51,53,71,2,58,66,38,57,60,32,41,3,19,39,11,51,66,7,47,57,61,73,9,54,47,58,63,28,6,36,70,59,36,70,56,23,58,49,62,71,57,54,14,15,48,28,72,41,30,30,13,11,67,17,29,64,55,51,34,24,51,34,58,24,32,65,62,26,53,73,39,51
38,66,47,25,39,28,72,25,10,25,55,46,68,67,17,60,31,7,64,61,36,24,44,55,66,25,39,62,11,21,8,6,3,11,71,33,56,51,22,10,67,8,25,13,61,49,32,22,35,37,22,27,7,64,14,71,32,72,50,16,20,13,23,51,20,60,40,10,67,7,25,68,12,33,16,73,41,65,66,63,47,15,58,38,51,74,16,25,40,32,46,53,24,45,28,2,13,24,38,68
29,43,71,65,22,56,52,55,38,64,4,3,45,58,11,28,40,4,1,50,13,53,45,53,25,30,28,40,17,48,52,25,29,4,20,14,5,36,14,66,66,20,37,44,23,60,72,19,18,58,41,7,33,21,54,30,18,64,28,27,12,26,64,24,15,16,8,6,58,33,24,45,56,64,69,15,25,6,8,7,61,52,61,57,31,28,17,44,4,10,14,27,23,23,22,68,3,29,32,22
70,37,73,39,68,52,21,16,31,71,46,22,1,17,34,52,45,30,71,71,72,72,46,35,49,7,57,18,7,12,14,73,19,58,60,48,29,13,57,5,34,74,4,62,53,33,18,48,14,1,35,2,37,29,7,10,33,73,18,18,38,28,12,64,4,71,6,62,63,59,73,64,64,68,66,71,59,62,54,30,9,20,50,29,49,24,42,66,10,13,62,58,72,31,11,49,42,22,10,74
57,11,63,42,72,37,13,62,69,35,71,63,12,32,71,22,3,28,69,52,61,29,4,47,15,26,50,74,47,13,2,44,14,60,63,38,25,60,16,46,63,31,49,72,20,56,5,6,1,36,58,38,25,52,61,12,62,69,8,41,48,51,73,53,22,38,12,31,27,13,28,31,67,43,48,8,7,59,26,73,28,54,51,3,1,55,36,5,56,53,47,31,3,39,23,13,31,59,59,24
27,21,42,53,28,48,58,14,73,12,43,18,51,38,32,27,17,55,59,2,15,20,9,68,18,5,41,4,2,31,64,48,6,2,18,19,36,64,33,45,65,62,70,3,60,54,56,11,39,27,18,70,13,19,58,73,61,47,71,64,13,60,55,29,72,4,30,47,54,5,7,12,14,44,63,22,64,41,21,34,54,44,59,24,59,4,6,73,55,58,9,8,25,37,54,33,30,11,27,38
12,62,4,68,5,38,33,45,49,39,37,65,49,50,66,61,41,73,72,18,46,64,51,54,53,56,48,59,74,10,58,57,1,3,56,67,20,34,29,6,7,23,41,42,10,1,59,44,10,60,52,5,21,11,72,21,53,58,10,47,69,5,53,25,48,66,63,4,22,50,10,34,24,6,29,50,13,45,14,65,5,5,1,4,12,61,38,53,15,2,17,16,39,55,36,71,74,70,36,4
33,22,33,51,69,7,1,13,70,74,67,50,22,10,12,15,61,65,50,3,39,56,25,65,7,29,62,11,45,26,39,24,27,27,21,12,44,69,44,30,40,46,23,48,21,19,48,67,9,59,15,31,11,10,13,15,1,12,36,44,61,1,18,72,6,46,65,15,25,49,60,46,51,70,5,16,26,49,43,70,74,35,38,43,11,33,28,34,50,44,15,68,17,72,68,7,8,15,44,66
68,63,27,17,54,59,60,48,3,41,38,45,43,14,36,7,50,26,65,22,71,31,47,30,34,15,55,49,55,18,66,53,68,24,26,32,67,39,23,22,20,35,29,57,19,46,13,72,21,41,59,25,36,23,50,26,56,30,32,9,26,18,19,60,7,54,18,46,46,70,11,33,72,46,49,64,35,16,29,51,12,67,73,20,52,44,40,23,35,39,74,37,2,56,46,18,49,46,40,34
39,34,70,47,12,12,16,23,7,54,14,68,74,40,60,51,53,57,38,17,73,61,61,70,44,57,33,19,21,55,28,9,39,34,29,46,17,65,9,33,12,41,50,38,35,4,43,18,41,46,7,61,74,56,65,45,28,11,37,19,27,37,70,49,55,50,64,25,33,58,8,28,28,48,60,61,2,19,61,6,4,32,13,26,5,45,1,42,18,30,32,2,36,74,1,27,14,57,11,56
16,41,68,19,20,66,62,58,29,59,48,44,58,26,5,66,55,60,43,56,23,39,62,67,6,6,58,7,16,6,48,72,22,54,40,61,24,70,60,51,41,61,10,19,72,18,15,54,72,62,45,10,63,37,73,55,3,33,63,12,22,19,42,38,13,44,10,8,17,1,44,6,7,71,1,67,42,37,69,41,7,57,34,32,14,17,8,36,19,74,40,42,18,54,39,8,44,53,17,12
52,57,65,22,3,15,12,26,9,31,8,41,26,1,25,19,68,74,63,55,1,47,14,57,19,64,40,5,23,29,67,66,38,1,41,5,58,4,13,69,11,1,24,64,54,47,17,17,70,52,34,8,1,71,69,60,48,29,56,46,59,57,59,9,53,59,34,50,45,65,27,24,22,55,17,52,45,3,63,3,27,63,12,39,32,32,23,28,46,9,33,15,55,57,73,21,59,48,48,14
50,55,74,12,6,35,19,66,54,62,65,47,20,51,69,8,74,17,49,25,68,2,7,52,32,66,23,66,18,62,29,60,71,56,1,66,48,11,24,43,17,9,57,53,47,68,4,2,30,50,6,30,3,53,15,40,43,35,14,31,40,56,69,41,34,65,7,33,20,46,9,61,8,57,68,14,6,7,48,31,15,34,68,66,42,22,35,51,69,4,67,19,41,27,60,4,40,64,35,57
44,50,67,63,37,65,65,1,24,48,2,1,61,9,48,23,23,13,12,14,49,60,12,19,72,45,25,64,46,71,5,23,64,18,13,51,32,10,18,16,13,14,5,40,55,39,53,14,6,74,13,17,41,61,21,43,26,38,48,15,28,47,72,46,12,41,32,63,13,28,37,10,41,59,44,29,57,55,36,17,69,19,46,27,69,58,54,12,3,24,21,26,73,17,49,69,72,27,69,73
6,74,44,35,71,23,68,8,22,52,64,57,57,29,58,6,32,68,20,57,55,63,33,15,14,33,64,2,5,35,13,49,9,65,47,44,15,12,40,74,42,16,42,4,11,67,31,36,5,19,43,72,29,26,37,36,72,42,73,21,4,67,22,10,5,1,41,49,66,27,31,54,31,10,73,10,31,69,39,35,57,69,11,25,73,30,64,52,5,60,4,36,62,14,12,16,52,47,66,29
67,48,26,2,2,41,36,35,1,57,50,61,31,21,42,12,35,64,33,38,57,9,74,43,43,49,21,27,4,69,12,64,47,53,30,31,39,45,20,40,52,15,62,36,3,71,64,38,25,53,48,22,12,12,17,34,52,8,52,65,3,31,50,47,28,31,68,35,3,42,29,1,63,13,22,5,1,70,73,50,73,73,7,68,45,56,57,45,1,23,3,54,9,13,57,51,70,33,68,43
